gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status
Male,IT,7.73,70.1,70.1,0,1.4,63.0,6,4,4,2,4,4,1,8.4,7,Yes,Medium,Tier 3,Yes,Medium,Placed
Male,IT,7.87,70.5,65.2,1,4.2,69.5,4,4,2,2,3,1,2,7.5,4,No,High,Tier 2,Yes,Medium,Placed
Female,ECE,8.62,69.8,79.6,0,3.3,74.7,5,2,2,1,4,3,0,5.5,3,No,Medium,Tier 2,Yes,Low,Placed
Female,ECE,7.2,60.0,66.3,1,2.0,68.9,6,0,4,3,4,4,0,8.7,7,Yes,Low,Tier 2,Yes,Low,Placed
Female,ECE,7.81,68.7,65.0,1,4.6,64.3,7,3,5,5,4,4,2,6.3,4,Yes,High,Tier 1,Yes,High,Placed
Female,ME,8.25,83.7,73.9,0,4.9,83.8,5,2,4,1,4,4,3,6.9,7,No,High,Tier 3,Yes,Medium,Placed
Male,IT,7.47,64.6,57.9,0,0.0,63.4,6,3,4,2,4,5,3,8.2,4,Yes,Low,Tier 1,Yes,Low,Placed
Male,CSE,8.52,69.3,67.4,0,6.2,77.3,4,2,3,5,5,2,0,7.3,10,No,High,Tier 2,Yes,Medium,Placed
Female,IT,7.63,66.4,63.1,0,6.0,81.1,4,3,3,5,3,1,2,8.6,4,No,Medium,Tier 2,No,Medium,Placed
Male,IT,7.4,63.0,66.9,1,3.8,66.4,8,0,5,4,4,6,3,6.6,9,No,Medium,Tier 1,Yes,Low,Not Placed
Male,IT,8.12,76.0,68.7,0,2.4,62.9,7,3,5,3,4,4,3,9.0,7,No,High,Tier 1,Yes,Medium,Placed
Male,IT,9.95,76.5,94.8,0,5.1,68.2,4,2,3,1,5,4,2,6.1,4,No,High,Tier 1,Yes,,Placed
Male,CSE,8.32,71.5,71.1,1,4.0,71.7,5,2,4,3,5,3,2,8.6,2,No,Low,Tier 1,Yes,Low,Placed
Male,CSE,8.71,85.5,76.5,0,2.9,73.7,7,2,5,2,4,4,7,4.3,7,No,Low,Tier 3,Yes,Medium,Placed
Male,CSE,7.93,74.5,76.8,1,3.0,71.5,8,3,5,4,4,6,5,5.7,10,No,Low,Tier 2,No,,Placed
Male,CSE,7.82,70.7,68.1,1,4.4,73.8,8,3,5,4,4,6,1,7.4,2,No,Medium,Tier 1,Yes,Low,Placed
Male,ME,9.3,80.9,83.8,0,6.7,80.9,7,3,4,4,5,4,3,6.5,9,No,Low,Tier 2,Yes,High,Placed
Male,IT,7.91,74.6,76.1,1,1.4,73.8,4,2,2,1,4,1,2,6.9,5,No,Medium,Tier 3,Yes,Medium,Placed
Male,IT,9.39,87.7,94.2,0,4.6,80.0,8,3,5,3,4,6,4,7.0,7,Yes,Low,Tier 1,Yes,Low,Placed
Female,ME,10.0,84.4,94.5,0,2.2,62.5,4,4,2,2,5,2,2,5.6,10,Yes,Medium,Tier 1,No,Low,Placed
Male,CSE,8.22,79.5,76.2,0,4.6,67.4,5,3,4,4,4,5,5,5.7,10,No,Low,Tier 3,Yes,Low,Placed
Male,CSE,9.7,98.5,98.1,0,5.2,75.7,3,3,3,1,5,2,4,7.3,7,No,High,Tier 1,Yes,Medium,Placed
Female,CSE,9.08,79.7,75.2,3,1.5,62.9,8,2,5,2,5,6,3,6.2,4,No,Low,Tier 2,Yes,,Not Placed
Male,ECE,7.81,65.2,80.7,0,5.1,80.3,2,2,2,5,4,1,3,8.6,5,No,Medium,Tier 1,No,Low,Placed
Male,ECE,8.11,77.0,74.1,0,4.5,70.1,8,2,4,5,4,3,8,6.8,3,No,High,Tier 3,Yes,Low,Placed
Female,CSE,7.72,74.1,71.6,1,6.6,85.8,3,4,2,4,4,4,0,7.9,1,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,9.67,85.7,81.5,1,4.0,73.8,7,4,5,1,5,6,3,7.5,3,No,Low,Tier 3,Yes,,Placed
Female,CSE,7.76,63.8,63.6,0,4.6,69.9,2,1,2,2,5,2,1,6.3,1,No,Low,Tier 2,Yes,,Not Placed
Female,ME,7.67,71.2,66.6,0,4.9,68.8,5,4,3,3,4,4,4,4.6,8,Yes,Medium,Tier 2,Yes,High,Placed
Female,ECE,10.0,75.5,89.8,0,6.8,81.2,5,4,4,3,5,3,1,8.4,7,No,Medium,Tier 1,Yes,High,Placed
Male,ECE,7.04,64.1,63.3,0,0.4,58.6,3,2,2,2,4,3,1,5.8,10,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,9.2,66.8,84.0,0,0.9,67.1,4,3,2,5,5,1,0,6.5,4,No,Medium,Tier 3,No,Medium,Placed
Male,IT,10.0,87.9,87.2,0,3.8,70.6,7,3,4,4,5,6,3,6.8,10,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,7.37,72.4,68.6,0,4.7,59.4,2,2,2,3,4,2,1,6.9,10,Yes,Medium,Tier 2,Yes,,Placed
Male,ECE,8.9,90.9,72.3,0,0.7,62.2,5,2,3,1,5,3,6,8.2,1,No,Medium,Tier 1,Yes,Low,Placed
Male,CE,8.71,83.6,85.6,0,3.9,63.5,8,3,5,1,4,5,1,7.0,8,Yes,High,Tier 2,Yes,Low,Placed
Male,ME,9.06,82.4,78.6,0,2.5,63.3,7,1,4,1,4,3,0,6.8,3,No,Low,Tier 2,Yes,Medium,Not Placed
Male,IT,9.44,87.4,85.8,0,1.4,57.4,4,3,3,1,5,3,2,8.2,1,No,Medium,Tier 2,Yes,Medium,Placed
Male,ECE,6.22,57.1,54.2,0,3.7,70.1,8,0,5,2,3,4,4,7.7,4,No,Low,Tier 2,No,High,Placed
Male,ECE,8.95,75.4,80.4,0,5.4,68.0,7,2,5,2,5,5,5,6.1,9,No,Medium,Tier 1,Yes,Medium,Placed
Female,CSE,9.43,87.0,86.3,0,7.7,76.8,7,3,5,2,4,3,3,5.6,8,No,High,Tier 3,Yes,High,Placed
Male,ME,8.45,74.3,94.2,0,8.2,91.1,7,3,5,2,4,6,3,6.0,6,No,Medium,Tier 3,Yes,High,Placed
Male,CSE,9.61,90.5,77.5,0,6.5,80.0,7,4,5,3,5,6,3,6.9,7,No,High,Tier 3,Yes,High,Placed
Female,CSE,9.75,93.5,83.2,1,4.6,71.9,7,3,5,4,5,5,4,5.5,3,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,7.89,68.8,64.8,0,3.8,67.9,4,4,2,3,4,1,1,7.1,5,No,High,Tier 2,Yes,Low,Placed
Male,ECE,7.13,63.8,65.7,0,4.3,68.0,2,2,2,4,3,3,1,6.8,5,Yes,Medium,Tier 1,Yes,Medium,Placed
Male,CSE,10.0,91.2,91.9,0,4.3,82.1,4,2,3,1,5,2,2,4.0,6,No,Low,Tier 3,Yes,Medium,Placed
Female,ME,7.62,69.7,75.5,1,6.2,76.6,3,3,2,3,4,1,1,5.3,9,No,Low,Tier 2,Yes,Low,Placed
Male,ME,7.45,78.1,67.3,0,7.2,71.8,7,0,4,3,4,3,5,4.0,4,No,Medium,Tier 2,Yes,High,Placed
Male,CSE,8.23,72.7,80.5,0,1.7,60.2,2,2,2,5,4,1,3,6.6,5,No,Low,Tier 2,Yes,High,Placed
Male,ECE,6.01,50.0,59.7,0,3.4,75.6,5,2,5,4,3,5,1,8.3,7,No,Medium,Tier 3,Yes,Medium,Placed
Female,CE,8.25,73.2,73.6,0,5.9,84.5,7,2,5,1,4,4,5,4.7,5,No,Medium,Tier 1,No,Low,Placed
Male,ECE,9.16,92.0,79.0,0,3.7,61.9,6,2,4,2,5,3,5,5.4,4,No,High,Tier 1,Yes,High,Placed
Male,ECE,7.51,69.6,66.9,0,3.2,65.3,1,1,1,1,5,2,0,6.8,1,No,Medium,Tier 2,No,,Not Placed
Female,ECE,9.11,82.5,78.7,0,6.3,72.1,8,2,5,4,5,6,2,5.7,7,No,Medium,Tier 3,Yes,,Placed
Male,ME,8.56,71.0,77.4,0,3.0,60.5,4,3,3,3,5,4,3,5.7,7,No,High,Tier 2,Yes,High,Placed
Female,IT,9.18,81.9,78.7,0,5.3,78.7,8,4,5,1,5,5,4,7.6,4,No,High,Tier 2,Yes,Medium,Placed
Male,ME,7.33,73.6,67.7,0,3.4,71.2,8,1,5,1,3,5,5,6.4,8,No,Low,Tier 2,No,Low,Not Placed
Female,CSE,8.66,83.5,69.8,0,8.4,83.9,8,4,5,2,4,4,3,5.2,4,No,Medium,Tier 3,No,High,Placed
Male,ECE,8.79,86.3,81.0,0,6.5,77.4,7,3,5,5,4,5,3,4.5,6,No,Medium,Tier 3,Yes,Low,Placed
Female,IT,8.47,70.0,79.7,0,3.3,72.5,8,3,5,1,5,6,5,9.0,5,No,Medium,Tier 2,Yes,Medium,Placed
Female,CSE,8.2,77.5,76.7,1,4.6,76.0,8,4,5,3,4,3,3,8.4,9,No,Medium,Tier 1,Yes,Medium,Placed
Male,IT,10.0,79.7,77.0,0,5.2,76.7,8,3,5,2,5,5,2,6.5,3,No,High,Tier 3,Yes,,Placed
Male,IT,8.41,75.2,76.8,0,3.2,71.1,8,1,5,5,3,5,2,7.1,1,No,Medium,Tier 2,No,Low,Placed
Male,CSE,8.75,80.3,80.9,0,3.4,81.8,8,4,5,2,5,6,1,6.4,4,No,Medium,Tier 3,Yes,High,Placed
Male,IT,7.21,70.8,79.2,1,5.7,70.1,5,1,3,4,4,2,1,7.6,10,No,High,Tier 1,Yes,,Not Placed
Male,ECE,10.0,94.7,90.8,0,4.0,66.5,3,4,2,1,4,1,1,6.0,6,No,Low,Tier 2,Yes,,Placed
Male,IT,8.72,84.8,71.1,0,1.2,67.6,8,2,5,4,5,5,4,6.3,7,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,8.97,87.7,72.3,0,5.1,80.1,5,3,4,2,5,5,0,7.5,4,No,Medium,Tier 1,Yes,,Placed
Male,ECE,10.0,89.6,88.9,0,5.9,92.3,8,4,5,4,4,4,3,8.7,4,No,Low,Tier 2,Yes,High,Placed
Male,ME,7.11,57.3,59.7,0,3.3,66.1,1,3,1,1,4,0,2,7.9,6,No,Medium,Tier 2,Yes,,Placed
Female,CE,7.35,69.0,70.3,0,2.5,71.3,6,2,4,5,4,3,1,8.5,1,No,Low,Tier 3,Yes,Medium,Placed
Male,CSE,9.84,92.8,96.8,0,6.7,79.1,5,4,3,2,5,3,0,6.6,5,No,High,Tier 1,Yes,Low,Placed
Male,ME,9.77,85.2,75.9,0,4.3,76.5,5,4,3,4,5,3,2,6.3,3,No,Medium,Tier 1,Yes,High,Placed
Male,CSE,6.15,55.7,53.7,1,3.8,60.9,4,1,3,4,3,5,3,4.7,10,No,Medium,Tier 3,Yes,Medium,Not Placed
Male,ECE,7.39,69.9,73.0,0,3.8,71.0,6,2,5,4,4,5,2,7.1,5,No,Medium,Tier 2,Yes,Low,Placed
Male,ECE,7.25,72.9,69.5,1,6.9,80.0,3,2,2,5,3,2,2,7.5,7,No,Low,Tier 1,Yes,High,Not Placed
Male,ECE,9.27,76.4,79.3,0,4.5,68.5,7,4,5,2,5,5,4,6.6,8,No,Low,Tier 1,Yes,,Placed
Male,ECE,8.44,82.1,77.9,0,4.9,76.3,5,0,3,2,4,3,3,6.1,8,No,Medium,Tier 3,Yes,Medium,Placed
Female,CSE,9.04,81.1,87.4,0,3.7,66.1,7,3,5,4,5,5,5,8.5,2,No,Medium,Tier 1,Yes,High,Placed
Male,CSE,7.55,67.1,68.1,1,4.0,72.3,4,1,3,2,3,1,2,7.8,2,No,Medium,Tier 2,Yes,Medium,Not Placed
Female,CSE,8.4,81.9,78.9,0,3.4,68.2,4,3,4,2,4,4,4,8.6,10,No,Medium,Tier 2,Yes,Medium,Placed
Female,ECE,6.4,54.9,64.0,0,5.0,72.3,4,1,2,5,4,2,1,5.9,8,Yes,Medium,Tier 3,No,,Placed
Female,IT,8.96,83.3,80.2,0,1.8,66.6,4,3,3,5,4,5,0,6.2,3,No,Medium,Tier 3,Yes,,Placed
Female,CSE,10.0,86.5,90.5,0,4.5,75.6,8,3,5,1,4,5,3,8.4,10,No,Medium,Tier 2,Yes,,Placed
Male,IT,6.22,54.9,61.1,1,3.3,67.2,7,2,4,5,3,4,3,6.9,1,No,Low,Tier 1,Yes,High,Placed
Male,CE,9.39,91.9,88.1,0,3.0,64.8,8,4,5,5,5,3,4,6.3,9,Yes,Medium,Tier 3,Yes,High,Placed
Female,ME,8.36,77.4,82.0,1,4.9,73.9,6,2,3,2,4,4,3,6.4,6,No,High,Tier 2,Yes,Low,Placed
Male,ME,8.85,86.1,84.3,0,4.0,74.1,6,0,4,1,5,5,4,7.0,3,No,Low,Tier 3,Yes,Low,Placed
Male,IT,7.63,58.4,77.5,0,2.0,69.2,5,1,4,5,4,5,1,8.2,8,No,Medium,Tier 2,Yes,,Placed
Female,CSE,7.25,71.8,62.4,0,2.2,64.0,6,2,5,4,4,6,2,6.8,1,No,Medium,Tier 2,Yes,Low,Placed
Female,ECE,10.0,84.9,91.7,0,4.4,67.8,5,4,4,4,4,3,3,7.9,3,No,Medium,Tier 1,Yes,Low,Placed
Female,ME,7.36,63.1,65.5,0,2.4,65.4,6,3,4,2,4,3,4,7.6,9,No,Medium,Tier 3,Yes,Medium,Placed
Female,ME,9.19,80.4,74.4,0,0.7,62.4,6,2,4,4,5,4,5,5.9,9,Yes,Low,Tier 2,Yes,High,Not Placed
Female,IT,9.48,87.2,80.4,0,5.6,66.1,6,2,4,5,4,4,2,5.9,3,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,7.57,70.1,73.7,0,1.5,63.8,6,2,4,2,3,5,2,6.5,9,No,Low,Tier 1,Yes,Medium,Placed
Female,ME,9.73,90.6,90.9,0,3.3,64.2,6,2,4,1,5,5,4,5.4,9,No,Medium,Tier 1,Yes,Medium,Placed
Male,ECE,8.26,76.2,79.2,1,2.2,64.9,8,1,5,5,4,4,2,6.4,1,No,High,Tier 1,Yes,Medium,Placed
Male,ECE,9.73,89.5,86.6,0,2.1,64.4,2,4,2,1,5,3,1,8.8,1,No,Medium,Tier 2,Yes,Low,Placed
Female,ECE,9.71,85.9,88.3,0,4.7,70.8,8,2,5,3,4,5,4,7.0,6,Yes,Low,Tier 3,Yes,Low,Placed
Male,ME,6.95,63.7,64.8,2,2.7,65.9,6,2,5,3,4,5,4,6.1,4,No,High,Tier 2,Yes,Low,Not Placed
Male,IT,7.12,66.3,62.7,0,3.6,76.6,6,2,4,2,4,2,4,9.0,8,No,High,Tier 3,No,Medium,Placed
Male,ECE,7.21,57.8,66.9,1,0.4,59.6,0,1,1,2,2,2,0,5.9,5,Yes,Medium,Tier 1,No,High,Placed
Female,IT,8.49,79.1,65.9,0,7.5,97.7,8,3,5,1,4,4,1,5.8,9,Yes,Medium,Tier 2,Yes,Medium,Placed
Male,ECE,8.89,81.1,80.3,1,4.7,71.2,5,2,3,5,4,3,3,8.5,8,No,Low,Tier 2,Yes,High,Placed
Female,CSE,7.35,71.4,63.9,1,6.8,74.4,3,2,2,1,4,1,2,7.8,1,No,High,Tier 3,Yes,,Placed
Male,CSE,8.84,87.1,82.2,0,6.6,84.9,7,1,5,4,4,4,2,6.8,3,No,Medium,Tier 3,Yes,Medium,Placed
Female,CSE,9.57,94.0,94.7,0,6.4,74.1,7,3,5,5,5,6,4,8.0,1,No,High,Tier 2,Yes,High,Placed
Female,ECE,9.11,66.0,84.9,0,3.5,68.0,4,2,3,1,5,4,2,7.4,7,No,Medium,Tier 3,Yes,Medium,Placed
Male,ECE,7.87,66.5,74.1,0,4.1,61.2,1,3,1,2,3,0,3,5.6,3,No,Medium,Tier 1,Yes,High,Not Placed
Male,CE,6.69,55.1,71.2,0,2.0,64.8,6,2,2,4,3,4,1,4.1,10,No,High,Tier 2,Yes,Medium,Placed
Male,CE,7.92,71.4,69.7,0,4.2,83.2,5,2,4,5,4,3,3,6.3,8,No,Medium,Tier 1,Yes,Low,Placed
Female,CSE,8.69,74.9,73.9,0,1.5,67.0,7,3,5,5,4,3,3,8.3,4,Yes,Low,Tier 2,Yes,Low,Placed
Female,CSE,7.65,73.7,62.1,0,6.8,79.6,7,0,4,5,4,2,3,6.5,4,No,Low,Tier 1,Yes,Medium,Placed
Female,CSE,8.22,70.6,81.6,0,5.8,74.2,7,1,5,3,5,6,3,7.6,9,No,Medium,Tier 3,Yes,High,Placed
Male,ECE,7.89,72.0,76.8,0,5.2,68.4,6,2,3,1,3,1,3,7.2,10,No,Low,Tier 2,Yes,,Placed
Female,CSE,6.45,54.1,51.0,5,2.9,78.9,7,1,5,1,4,6,2,5.0,8,No,Medium,Tier 3,Yes,Medium,Not Placed
Female,CSE,7.09,64.5,69.4,1,6.3,68.5,8,3,5,4,4,6,1,6.5,6,Yes,Medium,Tier 2,Yes,Medium,Placed
Female,IT,9.38,71.5,87.0,0,0.8,66.6,3,4,3,5,5,6,5,7.4,6,Yes,Medium,Tier 1,Yes,,Placed
Female,IT,9.34,80.8,77.2,0,3.8,71.1,6,3,5,3,5,5,7,6.1,1,No,Medium,Tier 3,Yes,,Placed
Male,CSE,9.64,78.0,89.0,0,4.3,74.4,4,1,3,1,5,2,2,6.6,1,No,High,Tier 3,Yes,Low,Placed
Male,ECE,8.68,83.7,79.1,2,7.3,90.2,5,2,2,4,4,2,2,7.5,3,No,Low,Tier 3,Yes,Low,Not Placed
Female,ECE,8.31,75.4,74.9,0,1.4,58.4,3,1,3,5,5,4,2,7.1,2,No,Medium,Tier 2,Yes,,Placed
Female,CE,9.19,82.1,75.9,0,6.7,82.6,6,2,3,5,5,3,4,8.3,10,No,Low,Tier 3,Yes,,Placed
Male,ECE,10.0,88.0,100.0,0,6.3,72.0,3,3,3,2,5,5,4,7.5,2,Yes,Medium,Tier 3,Yes,,Placed
Male,CSE,9.0,80.1,75.2,0,6.4,90.4,3,2,3,5,5,2,0,5.9,7,No,High,Tier 1,Yes,Medium,Placed
Male,CE,7.24,70.5,60.5,1,2.9,68.0,8,0,5,4,3,6,3,6.4,3,No,High,Tier 1,No,Medium,Placed
Male,ECE,9.1,81.9,75.4,1,4.9,68.0,5,3,3,4,5,2,1,7.0,7,No,Medium,Tier 1,Yes,Medium,Not Placed
Male,CSE,5.76,50.0,58.6,3,5.8,76.1,6,0,3,4,2,5,3,8.6,8,No,Medium,Tier 2,Yes,Medium,Not Placed
Female,ECE,7.32,57.2,60.4,1,4.6,75.7,8,1,5,4,3,6,1,6.4,10,No,High,Tier 2,Yes,High,Placed
Female,ECE,8.31,72.0,73.0,0,4.7,82.8,4,2,3,1,5,2,4,4.9,9,Yes,High,Tier 3,Yes,High,Placed
Male,ECE,9.17,81.9,84.9,0,5.0,73.3,3,3,2,4,4,2,3,7.5,6,Yes,High,Tier 2,Yes,High,Placed
Male,CSE,8.61,79.4,66.9,0,2.7,64.5,7,1,5,5,5,5,2,6.1,10,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,7.58,70.9,63.6,0,2.7,73.3,6,3,4,3,3,4,4,5.5,8,Yes,High,Tier 2,Yes,High,Placed
Male,CSE,8.71,81.9,74.6,1,5.6,76.9,5,1,3,3,5,2,1,7.0,1,No,Low,Tier 1,Yes,Medium,Placed
Female,CE,7.9,70.4,76.6,0,2.8,68.1,4,2,3,5,4,2,2,8.2,6,No,Low,Tier 1,Yes,Low,Placed
Female,CSE,9.11,77.5,81.2,0,4.7,75.3,8,2,5,2,4,5,3,6.3,6,No,Low,Tier 2,Yes,,Placed
Male,CSE,8.62,76.7,75.4,0,1.4,54.1,7,2,4,4,4,4,3,7.6,4,Yes,Low,Tier 3,Yes,Medium,Placed
Female,ME,8.34,70.3,80.4,2,3.6,70.0,5,1,3,2,4,4,4,7.8,4,No,Medium,Tier 3,Yes,,Not Placed
Female,CE,8.32,65.8,72.5,0,7.0,77.8,6,4,5,1,4,4,2,8.0,4,No,High,Tier 2,Yes,Low,Placed
Female,IT,8.75,80.8,85.3,0,4.4,69.7,2,4,3,4,5,4,2,6.1,6,No,Medium,Tier 3,Yes,Medium,Placed
Male,ECE,8.54,67.2,90.3,0,6.4,80.3,7,4,5,1,4,4,3,5.7,10,No,Medium,Tier 2,Yes,Medium,Placed
Female,CSE,10.0,84.5,96.4,0,7.4,69.2,4,2,3,2,5,1,0,5.8,10,No,Medium,Tier 2,Yes,High,Placed
Male,CE,8.07,72.4,82.9,0,5.8,71.9,8,2,5,3,5,2,6,7.9,9,No,Medium,Tier 2,No,Medium,Placed
Male,ME,8.36,83.5,78.4,1,4.9,74.6,6,2,4,2,5,3,7,7.8,5,No,Medium,Tier 1,Yes,Medium,Placed
Male,CSE,7.23,61.6,66.5,0,3.8,73.7,3,2,2,4,4,1,0,5.9,10,No,High,Tier 1,Yes,Low,Placed
Male,IT,9.82,78.0,88.3,0,3.6,70.1,8,4,5,3,5,5,4,9.0,8,No,Medium,Tier 1,Yes,Medium,Placed
Male,CSE,8.08,71.9,78.0,0,3.4,63.4,4,3,3,3,4,5,1,5.7,10,No,Medium,Tier 2,Yes,Low,Placed
Male,IT,9.08,81.2,75.4,0,6.2,76.5,6,3,5,4,5,4,3,8.2,4,No,Medium,Tier 3,Yes,High,Placed
Male,IT,10.0,85.2,95.5,0,4.4,78.0,7,3,5,3,5,6,5,8.8,4,No,High,Tier 1,Yes,Low,Placed
Female,ME,9.92,88.0,87.4,0,5.7,82.5,6,1,4,5,5,3,2,7.1,3,No,Low,Tier 2,Yes,Low,Placed
Female,IT,7.47,63.3,70.6,0,7.3,79.1,7,0,5,3,3,6,1,6.1,5,No,Medium,Tier 1,Yes,Low,Placed
Male,CE,9.99,91.6,90.9,0,7.9,77.3,4,2,3,4,5,3,5,6.1,8,No,Medium,Tier 3,Yes,High,Placed
Female,CSE,9.6,82.7,90.0,1,5.4,84.8,6,2,3,3,4,5,3,6.7,8,No,Medium,Tier 3,Yes,High,Placed
Female,ECE,6.73,56.9,64.6,0,5.4,88.8,2,1,1,1,4,3,1,8.3,9,No,High,Tier 3,Yes,Low,Not Placed
Female,CSE,9.88,92.8,90.4,0,3.6,73.3,6,4,4,1,4,6,6,5.6,3,No,Medium,Tier 2,Yes,Low,Placed
Male,ECE,7.9,70.0,72.3,0,5.9,77.3,8,1,4,2,4,4,4,4.8,7,Yes,Medium,Tier 1,Yes,Medium,Placed
Female,CE,8.47,73.2,74.0,0,2.3,60.7,8,2,5,3,4,5,6,7.4,6,No,High,Tier 3,No,High,Placed
Female,ECE,7.95,79.1,71.9,0,4.2,73.5,6,2,3,2,3,3,4,7.7,5,No,Medium,Tier 1,Yes,Low,Placed
Female,ECE,10.0,91.7,86.2,0,2.0,66.0,4,3,4,3,5,5,3,9.0,4,No,Medium,Tier 1,Yes,,Placed
Male,ME,8.13,64.7,67.5,0,1.4,60.0,3,3,3,2,5,4,2,5.3,5,No,Medium,Tier 1,Yes,Low,Placed
Male,IT,9.53,79.6,77.7,0,4.6,69.7,4,4,3,3,5,3,3,6.8,2,No,Low,Tier 2,Yes,Medium,Placed
Female,CSE,7.73,69.0,73.4,1,2.0,62.3,3,3,2,4,4,2,0,8.4,9,No,Medium,Tier 2,No,Low,Placed
Male,ECE,6.94,66.8,57.3,0,2.9,74.6,4,0,2,5,3,4,3,7.1,10,No,Low,Tier 2,Yes,,Placed
Male,CSE,8.54,66.1,79.8,0,4.9,76.8,7,2,5,2,5,6,4,6.8,3,No,High,Tier 2,Yes,,Placed
Male,ME,6.97,56.4,63.2,1,5.9,83.7,8,1,5,5,3,4,4,7.9,4,No,Medium,Tier 1,No,Medium,Not Placed
Female,CSE,9.45,91.9,79.1,0,7.9,82.7,8,3,5,3,5,5,9,6.3,1,No,Low,Tier 3,Yes,High,Placed
Female,ME,7.87,66.8,62.7,0,0.2,61.8,2,3,2,2,4,1,2,8.0,1,No,Medium,Tier 2,Yes,High,Placed
Male,CSE,6.43,53.8,59.7,1,2.3,65.7,8,0,5,2,3,6,3,5.5,10,No,Medium,Tier 2,Yes,Medium,Placed
Female,CSE,7.04,56.1,57.8,1,0.2,54.0,4,0,2,5,4,1,0,5.2,10,No,Low,Tier 2,Yes,High,Not Placed
Male,IT,6.98,65.5,64.1,0,1.5,66.7,6,1,4,4,3,5,5,6.7,4,No,Low,Tier 1,Yes,Low,Placed
Female,CSE,7.69,60.8,71.9,2,5.0,71.4,7,3,5,5,4,4,6,4.0,10,Yes,Medium,Tier 1,Yes,Medium,Placed
Female,ECE,8.29,74.1,69.2,0,3.9,73.5,8,3,3,3,4,2,2,7.1,4,No,Medium,Tier 2,Yes,,Placed
Female,CSE,8.39,77.8,68.6,0,0.8,54.2,5,2,4,4,3,2,3,4.9,8,No,Medium,Tier 1,Yes,Medium,Placed
Female,ECE,7.74,70.0,68.7,1,4.7,78.0,7,1,5,5,3,3,2,7.3,3,Yes,Medium,Tier 1,Yes,High,Placed
Male,ECE,8.0,73.1,70.5,0,7.1,83.8,3,1,2,1,4,2,1,7.2,6,No,Medium,Tier 3,Yes,High,Placed
Female,ECE,8.32,71.8,71.3,0,1.9,61.1,6,2,5,1,5,5,0,6.9,7,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,8.81,84.7,69.1,1,4.8,75.1,8,2,5,1,4,4,4,7.5,1,No,Medium,Tier 2,Yes,Medium,Placed
Female,ECE,9.49,87.4,90.5,1,7.2,81.7,3,2,2,3,3,1,1,7.2,8,No,Medium,Tier 2,Yes,High,Placed
Female,ME,7.85,63.5,70.2,0,2.2,76.3,4,1,2,3,3,3,2,6.6,6,No,Medium,Tier 3,Yes,Low,Placed
Female,CE,8.77,76.3,81.8,0,3.8,69.7,4,3,3,5,4,3,0,9.0,10,Yes,High,Tier 1,Yes,Medium,Placed
Male,ECE,5.14,55.8,50.0,0,1.1,64.0,7,0,4,2,2,4,0,7.5,4,No,Medium,Tier 3,Yes,Low,Not Placed
Female,ME,8.27,76.3,78.9,0,6.7,73.8,6,4,4,4,4,3,2,7.9,2,No,High,Tier 2,Yes,High,Placed
Male,CSE,8.42,79.3,74.5,0,4.8,75.7,3,1,2,5,4,1,0,8.3,9,No,Medium,Tier 1,Yes,,Placed
Male,CSE,8.0,66.0,70.4,0,2.8,73.6,5,1,2,1,5,0,2,7.8,8,No,Low,Tier 1,Yes,,Placed
Female,CSE,8.74,83.7,74.4,1,3.6,76.0,7,3,5,3,3,6,3,9.0,2,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,9.43,74.4,86.2,0,5.9,78.3,7,3,5,1,5,6,7,7.2,8,No,Medium,Tier 2,Yes,,Placed
Female,CSE,7.19,66.3,62.9,0,0.8,63.4,4,2,3,3,4,4,3,7.0,9,Yes,Medium,Tier 1,Yes,,Placed
Male,ECE,8.42,74.2,73.2,0,2.4,68.7,6,2,4,2,4,4,3,6.2,5,No,Medium,Tier 2,Yes,Medium,Placed
Male,ME,8.06,71.1,64.0,1,4.4,74.8,8,2,5,5,4,4,2,6.7,8,Yes,High,Tier 2,Yes,High,Placed
Female,IT,8.59,82.4,75.2,0,5.8,78.4,7,2,5,5,4,6,4,6.1,7,No,Medium,Tier 2,No,Low,Placed
Male,CSE,9.11,76.4,84.0,1,4.9,65.4,7,1,5,3,4,6,3,7.8,4,No,Medium,Tier 3,Yes,High,Placed
Male,ME,6.66,61.1,59.3,1,1.1,67.1,8,3,4,1,3,5,2,5.9,8,No,Low,Tier 3,Yes,High,Not Placed
Female,IT,8.8,80.5,82.0,1,6.0,78.4,8,2,5,4,5,5,2,7.1,10,No,High,Tier 2,Yes,Medium,Placed
